"-0.5","0.035422698"
"-0.479798","0.039938483"
"-0.459596","0.044948056"
"-0.4393939","0.050487142"
"-0.4191919","0.056590043"
"-0.3989899","0.063288875"
"-0.3787879","0.07061242"
"-0.3585859","0.07858514"
"-0.3383838","0.08722597"
"-0.3181818","0.096547194"
"-0.2979798","0.106553644"
"-0.2777778","0.117241666"
"-0.2575758","0.12859851"
"-0.2373737","0.14060208"
"-0.2171717","0.1532205"
"-0.1969697","0.1664128"
"-0.1767677","0.18012922"
"-0.1565657","0.19431211"
"-0.1363636","0.20889732"
"-0.1161616","0.2238152"
"-0.0959596","0.23899268"
"-0.07575758","0.2543546"
"-0.05555556","0.2698255"
"-0.03535354","0.2853312"
"-0.01515152","0.3008003"
"0.005050505","0.31616548"
"0.02525253","0.33136463"
"0.04545455","0.3463416"
"0.06565657","0.36104712"
"0.08585859","0.3754388"
"0.1060606","0.38948184"
"0.1262626","0.40314868"
"0.1464646","0.41641933"
"0.1666667","0.42928106"
"0.1868687","0.4417281"
"0.2070707","0.45376188"
"0.2272727","0.46539062"
"0.2474747","0.47662932"
"0.2676768","0.48749968"
"0.2878788","0.49803007"
"0.3080808","0.5082557"
"0.3282828","0.5182187"
"0.3484848","0.5279681"
"0.3686869","0.5375601"
"0.3888889","0.5470577"
"0.4090909","0.5565311"
"0.4292929","0.56605726"
"0.4494949","0.5757195"
"0.469697","0.5856068"
"0.489899","0.59581316"
"0.510101","0.6064359"
"0.530303","0.6175749"
"0.5505051","0.6293299"
"0.5707071","0.641799"
"0.5909091","0.65507567"
"0.6111111","0.66924673"
"0.6313131","0.6843892"
"0.6515152","0.7005679"
"0.6717172","0.71783304"
"0.6919192","0.73621815"
"0.7121212","0.7557389"
"0.7323232","0.77639204"
"0.7525253","0.7981554"
"0.7727273","0.82098836"
"0.7929293","0.8448336"
"0.8131313","0.86961895"
"0.8333333","0.89525974"
"0.8535354","0.9216616"
"0.8737374","0.9487232"
"0.8939394","0.97633964"
"0.9141414","1.0044049"
"0.9343434","1.032814"
"0.9545455","1.0614661"
"0.9747475","1.0902644"
"0.9949495","1.1191195"
"1.01515","1.1479465"
"1.03535","1.1766717"
"1.05556","1.205243"
"1.07576","1.2335719"
"1.09596","1.2616198"
"1.11616","1.2893404"
"1.13636","1.3166927"
"1.15657","1.3436543"
"1.17677","1.3701667"
"1.19697","1.3962147"
"1.21717","1.4217728"
"1.23737","1.4468172"
"1.25758","1.4713374"
"1.27778","1.4952881"
"1.29798","1.518661"
"1.31818","1.5414366"
"1.33838","1.5635947"
"1.35859","1.5851269"
"1.37879","1.6059922"
"1.39899","1.6261823"
"1.41919","1.6456783"
"1.43939","1.6644611"
"1.4596","1.6825209"
"1.4798","1.6998215"
"1.5","1.7163538"
"1.5202","1.7321002"
"1.5404","1.7470442"
"1.5606","1.7611694"
"1.5808","1.7744606"
"1.601","1.7869036"
"1.6212","1.7984856"
"1.6414","1.8091953"
"1.6616","1.8190228"
"1.6818","1.8279603"
"1.702","1.836002"
"1.7222","1.8431449"
"1.7424","1.8493881"
"1.7626","1.8547341"
"1.7828","1.8591884"
"1.803","1.8627601"
"1.8232","1.865462"
"1.8434","1.8673109"
"1.8636","1.8683277"
"1.8838","1.8685383"
"1.904","1.8679721"
