"-0.5","0.0"
"-0.479798","0.0"
"-0.459596","0.0"
"-0.4393939","0.0"
"-0.4191919","0.0"
"-0.3989899","0.0"
"-0.3787879","0.0"
"-0.3585859","0.0"
"-0.3383838","0.0"
"-0.3181818","0.0"
"-0.2979798","0.0"
"-0.2777778","0.0"
"-0.2575758","0.0"
"-0.2373737","0.0"
"-0.2171717","0.0"
"-0.1969697","0.0"
"-0.1767677","0.0"
"-0.1565657","0.0"
"-0.1363636","0.0"
"-0.1161616","0.0"
"-0.0959596","0.0"
"-0.07575758","0.0"
"-0.05555556","0.0"
"-0.03535354","0.0"
"-0.01515152","0.0"
"0.005050505","0.0"
"0.02525253","0.0"
"0.04545455","0.0"
"0.06565657","0.0"
"0.08585859","0.0"
"0.1060606","0.0"
"0.1262626","0.0"
"0.1464646","0.0"
"0.1666667","0.0"
"0.1868687","0.0"
"0.2070707","0.0"
"0.2272727","0.0"
"0.2474747","0.0"
"0.2676768","0.0"
"0.2878788","0.0"
"0.3080808","0.0"
"0.3282828","0.0"
"0.3484848","-2.3543152E-20"
"0.3686869","0.0"
"0.3888889","0.0"
"0.4090909","0.0"
"0.4292929","0.0"
"0.4494949","0.0"
"0.469697","0.0"
"0.489899","0.0"
"0.510101","0.0"
"0.530303","0.0"
"0.5505051","-2.3543152E-20"
"0.5707071","0.0"
"0.5909091","0.0"
"0.6111111","4.7086303E-20"
"0.6313131","4.7086303E-20"
"0.6515152","-2.3543152E-20"
"0.6717172","0.0"
"0.6919192","0.0"
"0.7121212","0.0"
"0.7323232","4.7086303E-20"
"0.7525253","4.7086303E-20"
"0.7727273","-2.3543152E-20"
"0.7929293","-2.3543152E-20"
"0.8131313","4.7086303E-20"
"0.8333333","-2.3543152E-20"
"0.8535354","-7.062945E-20"
"0.8737374","4.7086303E-20"
"0.8939394","0.0"
"0.9141414","-2.3543152E-20"
"0.9343434","-2.3543152E-20"
"0.9545455","4.7086303E-20"
"0.9747475","-2.3543152E-20"
"0.9949495","0.0"
"1.01515","-2.1188836E-19"
"1.03535","-2.3543152E-20"
"1.05556","1.412589E-19"
"1.07576","0.0"
"1.09596","1.412589E-19"
"1.11616","-7.062945E-20"
"1.13636","-2.1188836E-19"
"1.15657","1.412589E-19"
"1.17677","1.412589E-19"
"1.19697","-4.7086303E-20"
"1.21717","9.4172606E-20"
"1.23737","1.412589E-19"
"1.25758","-3.0606096E-19"
"1.27778","1.8834521E-19"
"1.29798","2.825178E-19"
"1.31818","-9.4172606E-20"
"1.33838","1.8834521E-19"
"1.35859","4.7086303E-20"
"1.37879","1.8834521E-19"
"1.39899","-2.1188836E-19"
"1.41919","-2.825178E-19"
"1.43939","-1.412589E-19"
"1.4596","-1.1771575E-19"
"1.4798","3.7669043E-19"
"1.5","-4.0023356E-19"
"1.5202","-7.062945E-19"
"1.5404","1.5067617E-18"
"1.5606","-4.2377673E-19"
"1.5808","2.354315E-19"
"1.601","-8.4755345E-19"
"1.6212","0.0"
"1.6414","-7.298377E-19"
"1.6616","1.2242439E-18"
"1.6818","8.4755345E-19"
"1.702","-1.8834521E-19"
"1.7222","9.4172606E-20"
"1.7424","-5.414925E-19"
"1.7626","0.0"
"1.7828","2.495574E-18"
"1.803","-2.2130562E-18"
"1.8232","1.2713302E-18"
"1.8434","3.0606096E-18"
"1.8636","-3.7669043E-19"
"1.8838","3.2018685E-18"
"1.904","2.024711E-18"
