"-0.5","0.12329641"
"-0.479798","0.13801096"
"-0.459596","0.15409386"
"-0.4393939","0.17159505"
"-0.4191919","0.1905523"
"-0.3989899","0.21099004"
"-0.3787879","0.23291773"
"-0.3585859","0.25632918"
"-0.3383838","0.28120214"
"-0.3181818","0.30749834"
"-0.2979798","0.335165"
"-0.2777778","0.3641357"
"-0.2575758","0.3943325"
"-0.2373737","0.4256683"
"-0.2171717","0.45804852"
"-0.1969697","0.4913748"
"-0.1767677","0.5255466"
"-0.1565657","0.56046414"
"-0.1363636","0.5960301"
"-0.1161616","0.63215125"
"-0.0959596","0.66874075"
"-0.07575758","0.7057185"
"-0.05555556","0.7430122"
"-0.03535354","0.7805576"
"-0.01515152","0.8182987"
"0.005050505","0.85618764"
"0.02525253","0.89418405"
"0.04545455","0.9322548"
"0.06565657","0.970373"
"0.08585859","1.0085175"
"0.1060606","1.046672"
"0.1262626","1.0848242"
"0.1464646","1.1229652"
"0.1666667","1.1610891"
"0.1868687","1.1991913"
"0.2070707","1.2372696"
"0.2272727","1.2753226"
"0.2474747","1.3133496"
"0.2676768","1.351351"
"0.2878788","1.3893266"
"0.3080808","1.427277"
"0.3282828","1.4652027"
"0.3484848","1.5031043"
"0.3686869","1.5409819"
"0.3888889","1.5788354"
"0.4090909","1.6166644"
"0.4292929","1.6544683"
"0.4494949","1.6922461"
"0.469697","1.7299963"
"0.489899","1.7677166"
"0.510101","1.8054048"
"0.530303","1.8430574"
"0.5505051","1.8806714"
"0.5707071","1.9182419"
"0.5909091","1.9557647"
"0.6111111","1.993234"
"0.6313131","2.0306444"
"0.6515152","2.0679896"
"0.6717172","2.1052623"
"0.6919192","2.1424553"
"0.7121212","2.1795614"
"0.7323232","2.216572"
"0.7525253","2.2534792"
"0.7727273","2.290274"
"0.7929293","2.3269475"
"0.8131313","2.3634906"
"0.8333333","2.3998945"
"0.8535354","2.4361498"
"0.8737374","2.4722464"
"0.8939394","2.5081754"
"0.9141414","2.543927"
"0.9343434","2.5794914"
"0.9545455","2.6148586"
"0.9747475","2.650019"
"0.9949495","2.684962"
"1.01515","2.7196753"
"1.03535","2.7541497"
"1.05556","2.7883925"
"1.07576","2.8223586"
"1.09596","2.856054"
"1.11616","2.8894668"
"1.13636","2.922585"
"1.15657","2.9554124"
"1.17677","2.987904"
"1.19697","3.0200624"
"1.21717","3.0518742"
"1.23737","3.083325"
"1.25758","3.1144152"
"1.27778","3.145099"
"1.29798","3.1753755"
"1.31818","3.205229"
"1.33838","3.2346423"
"1.35859","3.263612"
"1.37879","3.2920914"
"1.39899","3.320076"
"1.41919","3.3475466"
"1.43939","3.3744829"
"1.4596","3.4008775"
"1.4798","3.4266827"
"1.5","3.4518902"
"1.5202","3.4764771"
"1.5404","3.5004206"
"1.5606","3.5236967"
"1.5808","3.546281"
"1.601","3.5681489"
"1.6212","3.5892746"
"1.6414","3.6096327"
"1.6616","3.6291966"
"1.6818","3.6479397"
"1.702","3.6658347"
"1.7222","3.6828544"
"1.7424","3.6989715"
"1.7626","3.7141585"
"1.7828","3.728388"
"1.803","3.7416334"
"1.8232","3.7538676"
"1.8434","3.765065"
"1.8636","3.7752004"
"1.8838","3.78425"
"1.904","3.7921915"
