"-0.5","0.021316994"
"-0.479798","0.024063963"
"-0.459596","0.027119497"
"-0.4393939","0.030508045"
"-0.4191919","0.034253698"
"-0.3989899","0.03837975"
"-0.3787879","0.042908005"
"-0.3585859","0.04785811"
"-0.3383838","0.0532468"
"-0.3181818","0.059087012"
"-0.2979798","0.0653873"
"-0.2777778","0.072150946"
"-0.2575758","0.07937533"
"-0.2373737","0.08705147"
"-0.2171717","0.095163465"
"-0.1969697","0.10368854"
"-0.1767677","0.112596996"
"-0.1565657","0.121852525"
"-0.1363636","0.1314128"
"-0.1161616","0.1412301"
"-0.0959596","0.15125257"
"-0.07575758","0.16142514"
"-0.05555556","0.17169085"
"-0.03535354","0.1819922"
"-0.01515152","0.19227237"
"0.005050505","0.20247649"
"0.02525253","0.2125528"
"0.04545455","0.2224536"
"0.06565657","0.23213607"
"0.08585859","0.24156295"
"0.1060606","0.25070298"
"0.1262626","0.25953123"
"0.1464646","0.26802924"
"0.1666667","0.2761852"
"0.1868687","0.2839937"
"0.2070707","0.2914559"
"0.2272727","0.29857928"
"0.2474747","0.3053776"
"0.2676768","0.31187087"
"0.2878788","0.31808513"
"0.3080808","0.32405257"
"0.3282828","0.3298116"
"0.3484848","0.33540666"
"0.3686869","0.34088862"
"0.3888889","0.34631446"
"0.4090909","0.35174772"
"0.4292929","0.3572583"
"0.4494949","0.3629224"
"0.469697","0.36882254"
"0.489899","0.37504712"
"0.510101","0.3816901"
"0.530303","0.3888504"
"0.5505051","0.3966309"
"0.5707071","0.40513742"
"0.5909091","0.4144773"
"0.6111111","0.42475757"
"0.6313131","0.4360832"
"0.6515152","0.44855464"
"0.6717172","0.46226537"
"0.6919192","0.47729957"
"0.7121212","0.49372962"
"0.7323232","0.51161367"
"0.7525253","0.5309936"
"0.7727273","0.55189335"
"0.7929293","0.57431823"
"0.8131313","0.5982544"
"0.8333333","0.62366915"
"0.8535354","0.65051204"
"0.8737374","0.67871606"
"0.8939394","0.7082009"
"0.9141414","0.73887444"
"0.9343434","0.77063626"
"0.9545455","0.8033804"
"0.9747475","0.83699775"
"0.9949495","0.87137944"
"1.01515","0.906416"
"1.03535","0.94200695"
"1.05556","0.97807455"
"1.07576","1.0144938"
"1.09596","1.051201"
"1.11616","1.0881232"
"1.13636","1.125196"
"1.15657","1.1623813"
"1.17677","1.1995945"
"1.19697","1.2368126"
"1.21717","1.2740011"
"1.23737","1.3111312"
"1.25758","1.3481975"
"1.27778","1.3851432"
"1.29798","1.4219698"
"1.31818","1.458664"
"1.33838","1.4952133"
"1.35859","1.5316252"
"1.37879","1.5678539"
"1.39899","1.6039087"
"1.41919","1.6397806"
"1.43939","1.675461"
"1.4596","1.7109593"
"1.4798","1.7462312"
"1.5","1.7812856"
"1.5202","1.8161134"
"1.5404","1.8507047"
"1.5606","1.8850498"
"1.5808","1.9191384"
"1.601","1.9529598"
"1.6212","1.9865031"
"1.6414","2.0197568"
"1.6616","2.0527086"
"1.6818","2.0853465"
"1.702","2.1176577"
"1.7222","2.1496284"
"1.7424","2.1812449"
"1.7626","2.212493"
"1.7828","2.2433577"
"1.803","2.2738237"
"1.8232","2.303875"
"1.8434","2.333495"
"1.8636","2.3626664"
"1.8838","2.3913717"
"1.904","2.4195926"
